"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0071566","UFM1 activating enzyme activity","MF",1,0,0,1,1
"GO:0004614","phosphoglucomutase activity","MF",2,0,0,1,1
"GO:0008973","phosphopentomutase activity","MF",1,0,0,1,1
"GO:0036479","peroxidase inhibitor activity","MF",1,0,0,1,1
"GO:1904713","beta-catenin destruction complex binding","MF",2,0,0,1,1
"GO:0052717","tRNA-specific adenosine-34 deaminase activity","MF",2,0,0,1,1
"GO:0120152","calcium-dependent outer dynein arm binding","MF",1,1,0,0.0259814873922758,1
"GO:0019777","Atg12 transferase activity","MF",2,0,0,1,1
"GO:0061651","Atg12 conjugating enzyme activity","MF",1,0,0,1,1
"GO:0004633","phosphopantothenoylcysteine decarboxylase activity","MF",1,0,0,1,1
"GO:0008566","mitochondrial protein-transporting ATPase activity","MF",1,0,0,1,1
"GO:0015450","protein-transporting ATPase activity","MF",2,0,0,1,1
"GO:0017024","myosin I binding","MF",1,0,0,1,1
"GO:0032090","Pyrin domain binding","MF",1,0,0,1,1
"GO:0062078","TSC1-TSC2 complex binding","MF",2,0,0,1,1
"GO:0004560","alpha-L-fucosidase activity","MF",2,0,0,1,1
"GO:0015928","fucosidase activity","MF",2,0,0,1,1
"GO:0051264","mono-olein transacylation activity","MF",2,0,0,1,1
"GO:0051265","diolein transacylation activity","MF",2,0,0,1,1
"GO:0005308","creatine transmembrane transporter activity","MF",3,0,1,1,0.129211744250714
"GO:0160178","dipeptide uniporter activity","MF",1,0,0,1,1
"GO:0001735","prenylcysteine oxidase activity","MF",2,0,0,1,1
"GO:0102149","farnesylcysteine lyase activity","MF",1,0,0,1,1
"GO:0003853","short-chain 2-methyl fatty acyl-CoA dehydrogenase activity","MF",2,0,0,1,1
"GO:0017061","S-methyl-5-thioadenosine phosphorylase activity","MF",2,0,0,1,1
"GO:0004658","propionyl-CoA carboxylase activity","MF",2,0,0,1,1
"GO:0016421","CoA carboxylase activity","MF",6,0,0,1,1
"GO:0005046","KDEL sequence binding","MF",3,0,0,1,1
"GO:0046923","ER retention sequence binding","MF",4,0,0,1,1
"GO:0000104","succinate dehydrogenase activity","MF",3,0,0,1,1
"GO:0008177","succinate dehydrogenase (quinone) activity","MF",3,0,0,1,1
"GO:0061797","pH-gated chloride channel activity","MF",1,0,0,1,1
"GO:0052381","tRNA dimethylallyltransferase activity","MF",1,0,0,1,1
"GO:0035596","methylthiotransferase activity","MF",2,0,0,1,1
"GO:0035597","N6-isopentenyladenosine methylthiotransferase activity","MF",1,0,0,1,1
"GO:0050497","alkylthioltransferase activity","MF",2,0,0,1,1
"GO:0140987","ATP:phosphate antiporter activity","MF",3,0,0,1,1
"GO:0140988","ADP:phosphate antiporter activity","MF",2,0,0,1,1
"GO:0140439","protein-cysteine S-stearoyltransferase activity","MF",7,0,0,1,1
"GO:0036139","peptidyl-histidine dioxygenase activity","MF",3,0,1,1,0.129211744250714
"GO:0062213","peroxynitrite isomerase activity","MF",1,0,0,1,1
"GO:0008260","succinyl-CoA:3-oxo-acid CoA-transferase activity","MF",1,1,0,0.0259814873922758,1
"GO:0008410","CoA-transferase activity","MF",4,1,0,0.0999546187804073,1
"GO:0160154","tRNA pseudouridine(38/39) synthase activity","MF",1,0,0,1,1
"GO:0140483","kinetochore adaptor activity","MF",1,0,1,1,0.0450686243217363
"GO:0004638","phosphoribosylaminoimidazole carboxylase activity","MF",1,0,0,1,1
"GO:0004639","phosphoribosylaminoimidazolesuccinocarboxamide synthase activity","MF",1,0,0,1,1
"GO:0004430","1-phosphatidylinositol 4-kinase activity","MF",4,0,0,1,1
"GO:0000121","glycerol-1-phosphatase activity","MF",1,0,0,1,1
"GO:0043136","glycerol-3-phosphatase activity","MF",1,0,0,1,1
"GO:0015067","amidinotransferase activity","MF",1,0,0,1,1
"GO:0015068","glycine amidinotransferase activity","MF",1,0,0,1,1
"GO:0016723","oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor","MF",5,0,0,1,1
"GO:0033787","cyanocobalamin reductase (cyanide-eliminating) (NADP+) activity","MF",1,0,0,1,1
"GO:0032440","2-alkenal reductase [NAD(P)+] activity","MF",1,0,0,1,1
"GO:0035798","2-alkenal reductase (NADPH) activity","MF",1,0,0,1,1
"GO:0036185","13-lipoxin reductase activity","MF",1,0,0,1,1
"GO:0047522","15-oxoprostaglandin 13-oxidase [NAD(P)+] activity","MF",3,0,0,1,1
"GO:0097257","leukotriene B4 12-hydroxy dehydrogenase activity","MF",1,0,0,1,1
"GO:0047412","N-(long-chain-acyl)ethanolamine deacylase activity","MF",1,1,0,0.0259814873922758,1
"GO:0033819","lipoyl(octanoyl) transferase activity","MF",1,0,0,1,1
"GO:0050346","trans-L-3-hydroxyproline dehydratase activity","MF",1,0,0,1,1
"GO:0030626","U12 snRNA binding","MF",2,0,0,1,1
"GO:0051723","protein methylesterase activity","MF",2,0,0,1,1
"GO:0061685","diphthine methylesterase activity","MF",1,0,0,1,1
"GO:0050291","sphingosine N-acyltransferase activity","MF",5,0,0,1,1
"GO:0090422","thiamine pyrophosphate transmembrane transporter activity","MF",2,0,0,1,1
"GO:0050124","N-acylneuraminate-9-phosphatase activity","MF",1,0,0,1,1
"GO:0071209","U7 snRNA binding","MF",3,0,0,1,1
"GO:0016603","glutaminyl-peptide cyclotransferase activity","MF",2,0,0,1,1
"GO:0030735","carnosine N-methyltransferase activity","MF",1,0,0,1,1
"GO:0070039","rRNA (guanosine-2'-O-)-methyltransferase activity","MF",2,0,0,1,1
"GO:0004818","glutamate-tRNA ligase activity","MF",2,0,0,1,1
"GO:0050561","glutamate-tRNA(Gln) ligase activity","MF",1,0,0,1,1
"GO:0080019","alcohol-forming very long-chain fatty acyl-CoA reductase activity","MF",2,0,0,1,1
"GO:0102965","alcohol-forming long-chain fatty acyl-CoA reductase activity","MF",2,0,0,1,1
"GO:0008700","(R,S)-4-hydroxy-2-oxoglutarate aldolase activity","MF",1,0,0,1,1
"GO:0106009","(4S)-4-hydroxy-2-oxoglutarate aldolase activity","MF",1,0,0,1,1
"GO:0051786","all-trans-retinol 13,14-reductase activity","MF",1,0,0,1,1
"GO:0140968","polyspecific organic cation:proton antiporter activity","MF",1,0,0,1,1
"GO:0061666","UFM1 ligase activity","MF",1,0,0,1,1
"GO:0030629","U6 snRNA 3'-end binding","MF",2,0,0,1,1
"GO:0106346","snRNA methyltransferase activity","MF",2,0,0,1,1
"GO:0120048","U6 snRNA (adenine-(43)-N(6))-methyltransferase activity","MF",1,0,0,1,1
"GO:0141185","UFM1-modified protein reader activity","MF",3,0,0,1,1
"GO:0070739","protein-glutamic acid ligase activity","MF",7,1,0,0.168322513896886,1
"GO:0070740","tubulin-glutamic acid ligase activity","MF",7,1,0,0.168322513896886,1
"GO:0106437","protein-glutamic acid ligase activity, initiating","MF",4,0,0,1,1
"GO:0140412","zinc:bicarbonate symporter activity","MF",1,0,0,1,1
"GO:0051751","alpha-1,4-mannosyltransferase activity","MF",1,0,0,1,1
"GO:0004577","N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","MF",1,0,0,1,1
"GO:0000095","S-adenosyl-L-methionine transmembrane transporter activity","MF",1,0,0,1,1
"GO:0180003","S-adenosyl-L-methionine:S-adenosyl-L-homocysteine antiporter activity","MF",1,0,0,1,1
"GO:0005135","interleukin-3 receptor binding","MF",1,0,0,1,1
"GO:0008897","holo-[acyl-carrier-protein] synthase activity","MF",1,0,0,1,1
"GO:0002950","ceramide phosphoethanolamine synthase activity","MF",3,0,0,1,1
"GO:0033188","sphingomyelin synthase activity","MF",3,0,0,1,1
"GO:0047493","ceramide cholinephosphotransferase activity","MF",3,0,0,1,1
"GO:0001096","TFIIF-class transcription factor complex binding","MF",2,0,0,1,1
"GO:0106335","tRNA (5-carboxymethyluridine(34)-5-O)-methyltransferase activity","MF",2,0,0,1,1
"GO:0018477","benzaldehyde dehydrogenase (NADP+) activity","MF",1,1,0,0.0259814873922758,1
"GO:0000210","NAD+ diphosphatase activity","MF",3,0,0,1,1
"GO:0010943","NADPH pyrophosphatase activity","MF",2,0,0,1,1
"GO:0035529","NADH pyrophosphatase activity","MF",4,0,0,1,1
"GO:0090560","2-(3-amino-3-carboxypropyl)histidine synthase activity","MF",2,0,0,1,1
"GO:0005298","proline:sodium symporter activity","MF",3,0,0,1,1
"GO:0015655","alanine:sodium symporter activity","MF",4,0,1,1,0.168464490295855
"GO:0009007","site-specific DNA-methyltransferase (adenine-specific) activity","MF",2,0,0,1,1
"GO:0061920","protein propionyltransferase activity","MF",2,0,0,1,1
"GO:0061922","histone propionyltransferase activity","MF",2,0,0,1,1
"GO:0141002","histone H4K16 propionyltransferase activity","MF",2,0,0,1,1
"GO:0004814","arginine-tRNA ligase activity","MF",3,0,0,1,1
"GO:0141046","Atg8-family conjugating enzyme activity","MF",1,0,0,1,1
"GO:0035650","AP-1 adaptor complex binding","MF",5,0,0,1,1
"GO:0035651","AP-3 adaptor complex binding","MF",3,0,0,1,1
"GO:0036461","BLOC-2 complex binding","MF",2,0,0,1,1
"GO:0015367","oxoglutarate:malate antiporter activity","MF",1,0,0,1,1
"GO:0043715","2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity","MF",1,0,0,1,1
"GO:0043716","2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity","MF",1,0,0,1,1
"GO:0043874","acireductone synthase activity","MF",1,0,0,1,1
"GO:0046523","S-methyl-5-thioribose-1-phosphate isomerase activity","MF",1,0,0,1,1
"GO:0048040","UDP-glucuronate decarboxylase activity","MF",1,0,0,1,1
"GO:0047408","alkenylglycerophosphocholine hydrolase activity","MF",2,0,0,1,1
"GO:0004482","mRNA 5'-cap (guanine-N7-)-methyltransferase activity","MF",1,0,0,1,1
"GO:0004741","[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity","MF",5,1,0,0.123345109180533,1
"GO:0140944","histone H4K20 monomethyltransferase activity","MF",5,0,0,1,1
"GO:0140567","membrane protein dislocase activity","MF",4,0,0,1,1
"GO:0110153","RNA NAD-cap (NMN-forming) hydrolase activity","MF",1,0,0,1,1
"GO:1990174","phosphodiesterase decapping endonuclease activity","MF",2,1,0,0.0512895526777291,1
"GO:0047658","alpha-amino-acid esterase activity","MF",1,0,0,1,1
"GO:0042586","peptide deformylase activity","MF",1,0,0,1,1
"GO:0031710","neuromedin B receptor binding","MF",1,0,0,1,1
"GO:0061928","glutathione specific gamma-glutamylcyclotransferase activity","MF",2,0,0,1,1
"GO:0008579","JUN kinase phosphatase activity","MF",1,0,0,1,1
"GO:0004140","dephospho-CoA kinase activity","MF",2,0,0,1,1
"GO:0050163","oxaloacetate tautomerase activity","MF",2,0,0,1,1
"GO:0004047","aminomethyltransferase activity","MF",2,0,0,1,1
"GO:0008903","hydroxypyruvate isomerase activity","MF",1,0,0,1,1
"GO:0033897","ribonuclease T2 activity","MF",2,0,0,1,1
"GO:0097163","sulfur carrier activity","MF",1,0,0,1,1
"GO:0016869","intramolecular aminotransferase activity","MF",1,0,0,1,1
"GO:0047826","D-lysine 5,6-aminomutase activity","MF",1,0,0,1,1
"GO:0102522","tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity","MF",1,0,0,1,1
"GO:0005280","amino acid:proton symporter activity","MF",3,0,0,1,1
"GO:0047223","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity","MF",2,0,0,1,1
"GO:0072345","NAADP-sensitive calcium-release channel activity","MF",4,0,0,1,1
"GO:0035252","UDP-xylosyltransferase activity","MF",9,0,2,1,0.0591646166790928
"GO:0140561","EGF-domain serine glucosyltransferase activity","MF",3,0,0,1,1
"GO:0140562","EGF-domain serine xylosyltransferase activity","MF",3,0,0,1,1
"GO:0052751","GDP-mannose hydrolase activity","MF",1,0,0,1,1
"GO:0106388","18S rRNA aminocarboxypropyltransferase activity","MF",1,0,0,1,1
"GO:0036054","protein-malonyllysine demalonylase activity","MF",1,0,0,1,1
"GO:0036055","protein-succinyllysine desuccinylase activity","MF",2,0,0,1,1
"GO:0061697","protein-glutaryllysine deglutarylase activity","MF",2,0,0,1,1
"GO:0047198","L-cysteine-S-conjugate N-acetyltransferase activity","MF",5,0,0,1,1
"GO:0004346","glucose-6-phosphatase activity","MF",1,0,0,1,1
"GO:0050309","sugar-terminal-phosphatase activity","MF",1,0,0,1,1
"GO:0000293","ferric-chelate reductase activity","MF",3,0,0,1,1
"GO:0008823","cupric reductase (NADH) activity","MF",3,0,0,1,1
"GO:0052851","ferric-chelate reductase (NADPH) activity","MF",3,0,0,1,1
"GO:0060230","lipoprotein lipase activator activity","MF",1,0,0,1,1
"GO:0004045","aminoacyl-tRNA hydrolase activity","MF",5,0,0,1,1
"GO:0016150","translation release factor activity, codon nonspecific","MF",1,0,0,1,1
"GO:0008265","molybdenum cofactor sulfurtransferase activity","MF",1,0,0,1,1
"GO:0004631","phosphomevalonate kinase activity","MF",1,0,0,1,1
"GO:0042781","3'-tRNA processing endoribonuclease activity","MF",2,0,0,1,1
"GO:0050104","L-gulonate 3-dehydrogenase activity","MF",1,0,0,1,1
"GO:0018773","acetylpyruvate hydrolase activity","MF",1,0,0,1,1
"GO:0034545","fumarylpyruvate hydrolase activity","MF",1,0,0,1,1
"GO:0047621","acylpyruvate hydrolase activity","MF",1,0,0,1,1
"GO:0003951","NAD+ kinase activity","MF",2,0,0,1,1
"GO:0004306","ethanolamine-phosphate cytidylyltransferase activity","MF",1,1,0,0.0259814873922758,1
"GO:0015220","choline transmembrane transporter activity","MF",6,0,0,1,1
"GO:0034228","ethanolamine transmembrane transporter activity","MF",4,0,0,1,1
"GO:0008893","guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity","MF",1,0,0,1,1
"GO:0016794","diphosphoric monoester hydrolase activity","MF",1,0,0,1,1
"GO:0102262","tRNA-dihydrouridine16 synthase activity","MF",1,0,0,1,1
"GO:0102263","tRNA-dihydrouridine17 synthase activity","MF",1,0,0,1,1
"GO:0102524","tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity","MF",1,0,0,1,1
"GO:0141039","phosphatidylinositol 3-kinase inhibitor activity","MF",6,1,0,0.146129179459175,1
"GO:0036458","hepatocyte growth factor binding","MF",1,0,0,1,1
"GO:0016432","tRNA-uridine aminocarboxypropyltransferase activity","MF",2,0,0,1,1
"GO:0000994","RNA polymerase III core binding","MF",1,0,0,1,1
"GO:0035034","histone acetyltransferase regulator activity","MF",1,0,0,1,1
"GO:0035598","N6-threonylcarbomyladenosine methylthiotransferase activity","MF",1,0,0,1,1
"GO:0061712","tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase","MF",1,0,0,1,1
"GO:0004605","phosphatidate cytidylyltransferase activity","MF",3,0,0,1,1
"GO:0106153","phosphorylated histone binding","MF",1,0,0,1,1
"GO:0019705","protein-cysteine S-myristoyltransferase activity","MF",6,0,0,1,1
"GO:0062062","oligosaccharyltransferase complex binding","MF",1,0,0,1,1
"GO:0140613","P-type manganese transporter activity","MF",2,0,0,1,1
"GO:0022883","zinc efflux transmembrane transporter activity","MF",2,0,0,1,1
"GO:0046583","monoatomic cation efflux transmembrane transporter activity","MF",2,0,0,1,1
"GO:0036373","L-fucose mutarotase activity","MF",1,0,0,1,1
"GO:0051747","cytosine C-5 DNA demethylase activity","MF",2,0,0,1,1
"GO:1990930","mRNA N1-methyladenosine dioxygenase activity","MF",1,0,0,1,1
"GO:0016403","dimethylargininase activity","MF",1,0,0,1,1
"GO:0047453","ATP-dependent NAD(P)H-hydrate dehydratase activity","MF",1,0,0,1,1
"GO:0042292","URM1 activating enzyme activity","MF",1,0,0,1,1
"GO:0061604","molybdopterin-synthase sulfurtransferase activity","MF",1,0,0,1,1
"GO:0061605","molybdopterin-synthase adenylyltransferase activity","MF",1,0,0,1,1
"GO:0102559","protein-(glutamine-N5) methyltransferase activity","MF",1,0,0,1,1
"GO:0004479","methionyl-tRNA formyltransferase activity","MF",1,0,0,1,1
"GO:0004474","malate synthase activity","MF",1,0,0,1,1
"GO:0047777","(S)-citramalyl-CoA lyase activity","MF",1,0,0,1,1
"GO:0008127","quercetin 2,3-dioxygenase activity","MF",1,1,0,0.0259814873922758,1
"GO:0140825","lactoperoxidase activity","MF",2,0,0,1,1
"GO:0002196","Ser-tRNA(Ala) hydrolase activity","MF",2,0,0,1,1
"GO:0004813","alanine-tRNA ligase activity","MF",3,0,0,1,1
"GO:0000823","inositol-1,4,5-trisphosphate 6-kinase activity","MF",1,0,0,1,1
"GO:0000824","inositol-1,4,5,6-tetrakisphosphate 3-kinase activity","MF",1,0,0,1,1
"GO:0000825","inositol-1,3,4,5-tetrakisphosphate 6-kinase activity","MF",2,0,0,1,1
"GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity","MF",4,0,0,1,1
"GO:0047326","inositol-1,3,4,6-tetrakisphosphate 5-kinase activity","MF",1,0,0,1,1
"GO:0051765","inositol tetrakisphosphate kinase activity","MF",2,0,0,1,1
"GO:0051766","inositol trisphosphate kinase activity","MF",5,0,0,1,1
"GO:0097243","flavonoid binding","MF",2,0,0,1,1
"GO:0102732","inositol-1,2,3,4,6-pentakisphosphate 5-kinase activity","MF",1,0,0,1,1
"GO:0120517","inositol pentakisphosphate kinase activity","MF",2,0,0,1,1
"GO:0004070","aspartate carbamoyltransferase activity","MF",1,0,0,1,1
"GO:0004087","carbamoyl-phosphate synthase (ammonia) activity","MF",1,0,0,1,1
"GO:0004088","carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF",1,0,0,1,1
"GO:0016743","carboxyl- or carbamoyltransferase activity","MF",1,0,0,1,1
"GO:0140999","histone H3K4 trimethyltransferase activity","MF",9,0,0,1,1
"GO:0004835","tubulin-tyrosine ligase activity","MF",1,0,0,1,1
"GO:0004164","diphthine synthase activity","MF",1,0,1,1,0.0450686243217363
"GO:0141133","diphthine methyl ester synthase activity","MF",1,0,1,1,0.0450686243217363
"GO:0003858","3-hydroxybutyrate dehydrogenase activity","MF",2,0,0,1,1
"GO:0016617","4-oxoproline reductase activity","MF",1,0,0,1,1
"GO:0001729","ceramide kinase activity","MF",2,0,0,1,1
"GO:0047620","acylglycerol kinase activity","MF",1,0,0,1,1
"GO:0033858","N-acetylgalactosamine kinase activity","MF",1,0,0,1,1
"GO:0050265","RNA uridylyltransferase activity","MF",3,0,0,1,1
"GO:0004810","CCA tRNA nucleotidyltransferase activity","MF",1,0,0,1,1
"GO:0160016","CCACCA tRNA nucleotidyltransferase activity","MF",1,0,0,1,1
"GO:0102772","sphingolipid C4-monooxygenase activity","MF",1,0,0,1,1
"GO:0004831","tyrosine-tRNA ligase activity","MF",2,0,0,1,1
"GO:0072545","L-tyrosine binding","MF",1,0,0,1,1
"GO:0018708","thiol S-methyltransferase activity","MF",2,0,0,1,1
"GO:0140625","opioid growth factor receptor activity","MF",2,0,0,1,1
"GO:0004816","asparagine-tRNA ligase activity","MF",2,0,0,1,1
"GO:0140858","histone H2AK15 ubiquitin ligase activity","MF",1,0,0,1,1
"GO:0071567","deUFMylase activity","MF",2,0,0,1,1
"GO:0047316","glutamine-phenylpyruvate transaminase activity","MF",1,0,0,1,1
"GO:0047804","cysteine-S-conjugate beta-lyase activity","MF",2,0,0,1,1
"GO:0000035","acyl binding","MF",1,0,0,1,1
"GO:0000036","acyl carrier activity","MF",1,0,0,1,1
"GO:0044620","ACP phosphopantetheine attachment site binding","MF",1,0,0,1,1
"GO:0051192","prosthetic group binding","MF",1,0,0,1,1
"GO:0140414","phosphopantetheine-dependent carrier activity","MF",1,0,0,1,1
"GO:0140978","mitochondrial large ribosomal subunit binding","MF",2,0,0,1,1
"GO:0032216","glucosaminyl-phosphatidylinositol O-acyltransferase activity","MF",1,0,0,1,1
"GO:0005118","sevenless binding","MF",1,0,0,1,1
"GO:0008495","protoheme IX farnesyltransferase activity","MF",1,0,0,1,1
"GO:0005460","UDP-glucose transmembrane transporter activity","MF",3,0,0,1,1
"GO:0005461","UDP-glucuronate transmembrane transporter activity","MF",2,0,0,1,1
"GO:0005463","UDP-N-acetylgalactosamine transmembrane transporter activity","MF",2,0,0,1,1
"GO:0003884","D-amino-acid oxidase activity","MF",1,0,0,1,1
"GO:0008445","D-aspartate oxidase activity","MF",1,0,0,1,1
"GO:0047821","D-glutamate oxidase activity","MF",1,0,0,1,1
"GO:0015218","pyrimidine nucleotide transmembrane transporter activity","MF",2,0,0,1,1
"GO:0035485","adenine/guanine mispair binding","MF",1,0,0,1,1
"GO:0120518","protein N-terminal-methionine acetyltransferase activity","MF",3,0,0,1,1
"GO:0047560","3-dehydrosphinganine reductase activity","MF",1,0,0,1,1
"GO:0062065","box H/ACA snoRNP complex binding","MF",1,0,0,1,1
"GO:0004968","gonadotropin-releasing hormone receptor activity","MF",1,0,0,1,1
"GO:0120325","NuRD complex binding","MF",3,0,0,1,1
"GO:0106438","protein-glutamic acid ligase activity, elongating","MF",5,1,0,0.123345109180533,1
"GO:0047933","glucose-1,6-bisphosphate synthase activity","MF",1,0,0,1,1
"GO:0070287","ferritin receptor activity","MF",2,0,1,1,0.0881088152837416
"GO:0106211","inositol-5-diphosphate-1,3,4,6-tetrakisphosphate diphosphatase activity","MF",1,0,0,1,1
"GO:0004747","ribokinase activity","MF",1,0,0,1,1
"GO:0102033","long-chain fatty acid omega-hydroxylase activity","MF",4,0,0,1,1
"GO:0120250","fatty acid omega-hydroxylase activity","MF",4,0,0,1,1
"GO:0004061","arylformamidase activity","MF",1,0,0,1,1
"GO:0047394","glycerophosphoinositol inositolphosphodiesterase activity","MF",1,0,0,1,1
"GO:0001155","TFIIIA-class transcription factor binding","MF",1,0,0,1,1
"GO:0005171","hepatocyte growth factor receptor binding","MF",2,0,0,1,1
"GO:0120153","calcium-dependent carbohydrate binding","MF",1,0,0,1,1
"GO:0061768","magnesium:sodium antiporter activity","MF",2,0,0,1,1
"GO:0004654","polyribonucleotide nucleotidyltransferase activity","MF",1,0,0,1,1
"GO:0008821","crossover junction DNA endonuclease activity","MF",7,0,0,1,1
"GO:0048257","3'-flap endonuclease activity","MF",1,0,0,1,1
"GO:0017065","single-strand selective uracil DNA N-glycosylase activity","MF",1,0,0,1,1
"GO:0004595","pantetheine-phosphate adenylyltransferase activity","MF",1,0,0,1,1
"GO:0106137","IkappaB kinase complex binding","MF",2,0,0,1,1
"GO:0047115","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity","MF",2,0,0,1,1
"GO:0047837","D-xylose 1-dehydrogenase (NADP+) activity","MF",1,0,0,1,1
"GO:0050480","imidazolonepropionase activity","MF",1,0,1,1,0.0450686243217363
"GO:0004512","inositol-3-phosphate synthase activity","MF",1,0,1,1,0.0450686243217363
"GO:0016872","intramolecular lyase activity","MF",1,0,1,1,0.0450686243217363
"GO:0004829","threonine-tRNA ligase activity","MF",3,0,0,1,1
"GO:0016844","strictosidine synthase activity","MF",1,0,0,1,1
"GO:0008412","4-hydroxybenzoate polyprenyltransferase activity","MF",1,0,0,1,1
"GO:0008843","endochitinase activity","MF",1,0,0,1,1
"GO:1990175","EH domain binding","MF",2,0,0,1,1
"GO:0004132","dCMP deaminase activity","MF",2,0,1,1,0.0881088152837416
"GO:0102266","tRNA-dihydrouridine20a synthase activity","MF",1,0,0,1,1
"GO:0102267","tRNA-dihydrouridine20b synthase activity","MF",1,0,0,1,1
"GO:0015444","P-type magnesium transporter activity","MF",1,0,0,1,1
"GO:0039552","RIG-I binding","MF",4,0,0,1,1
"GO:1990400","mitochondrial ribosomal large subunit rRNA binding","MF",1,0,0,1,1
"GO:0061708","tRNA-5-taurinomethyluridine 2-sulfurtransferase","MF",1,0,0,1,1
"GO:0106219","zinc ion sensor activity","MF",1,0,1,1,0.0450686243217363
"GO:0140486","zinc ion sequestering activity","MF",2,0,1,1,0.0881088152837416
"GO:0004485","methylcrotonoyl-CoA carboxylase activity","MF",2,0,0,1,1
"GO:0141131","DNA N6-methyladenine demethylase activity","MF",2,0,1,1,0.0881088152837416
"GO:0008449","N-acetylglucosamine-6-sulfatase activity","MF",3,0,0,1,1
"GO:0046027","phospholipid:diacylglycerol acyltransferase activity","MF",1,0,0,1,1
"GO:0160148","tRNA pseudouridine(55) synthase activity","MF",3,0,0,1,1
"GO:0043843","ADP-specific glucokinase activity","MF",1,0,0,1,1
"GO:0015111","iodide transmembrane transporter activity","MF",4,0,0,1,1
"GO:0062054","fluoride channel activity","MF",1,0,0,1,1
"GO:1903425","fluoride transmembrane transporter activity","MF",1,0,0,1,1
"GO:0009383","rRNA (cytosine-C5-)-methyltransferase activity","MF",3,0,1,1,0.129211744250714
"GO:0016434","rRNA (cytosine) methyltransferase activity","MF",4,0,1,1,0.168464490295855
"GO:0140934","histone deubiquitinase activity","MF",7,0,1,1,0.275934832300627
"GO:0140936","histone H2B deubiquitinase activity","MF",4,0,1,1,0.168464490295855
"GO:0005304","L-valine transmembrane transporter activity","MF",1,0,0,1,1
"GO:0015188","L-isoleucine transmembrane transporter activity","MF",2,0,0,1,1
"GO:0005302","L-tyrosine transmembrane transporter activity","MF",1,0,0,1,1
"GO:0015192","L-phenylalanine transmembrane transporter activity","MF",2,0,0,1,1
"GO:0061632","RNA lariat debranching enzyme activator activity","MF",1,0,0,1,1
"GO:0170053","nuclease activator activity","MF",1,0,0,1,1
"GO:0170054","ribonuclease activator activity","MF",1,0,0,1,1
"GO:0035438","cyclic-di-GMP binding","MF",1,0,0,1,1
"GO:0034596","phosphatidylinositol phosphate 4-phosphatase activity","MF",8,0,0,1,1
"GO:0034597","phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity","MF",2,0,0,1,1
"GO:0050129","N-formylglutamate deformylase activity","MF",1,0,0,1,1
"GO:0051722","protein C-terminal methylesterase activity","MF",1,0,0,1,1
"GO:0015018","galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF",2,0,0,1,1
"GO:0140293","ADP-ribosylglutamate hydrolase activity","MF",3,0,0,1,1
"GO:0140489","molecular template activity","MF",3,0,0,1,1
"GO:0140490","microtubule nucleator activity","MF",3,0,0,1,1
"GO:0005234","extracellularly glutamate-gated ion channel activity","MF",1,0,0,1,1
"GO:0008068","extracellularly glutamate-gated chloride channel activity","MF",1,0,0,1,1
"GO:0140788","L-glutamate uniporter activity","MF",2,0,0,1,1
"GO:0050613","Delta14-sterol reductase activity","MF",2,0,0,1,1
"GO:0019799","tubulin N-acetyltransferase activity","MF",1,0,0,1,1
"GO:0140945","histone H3K4 monomethyltransferase activity","MF",8,0,0,1,1
"GO:0008029","pentraxin receptor activity","MF",1,0,0,1,1
"GO:0008983","protein-glutamate O-methyltransferase activity","MF",1,0,0,1,1
"GO:0097023","fructose 6-phosphate aldolase activity","MF",1,0,0,1,1
"GO:0103026","fructose-1-phosphatase activity","MF",1,0,0,1,1
"GO:0018025","calmodulin-lysine N-methyltransferase activity","MF",1,0,0,1,1
"GO:0160102","tRNA (guanine(10)-N2)-methyltransferase activity","MF",1,0,0,1,1
"GO:0004493","methylmalonyl-CoA epimerase activity","MF",1,0,0,1,1
"GO:0046964","3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity","MF",2,0,0,1,1
"GO:0051433","BH2 domain binding","MF",1,0,0,1,1
"GO:0033889","N-sulfoglucosamine-3-sulfatase activity","MF",1,0,0,1,1
"GO:0051736","ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity","MF",2,0,1,1,0.0881088152837416
"GO:0008747","N-acetylneuraminate lyase activity","MF",1,0,0,1,1
"GO:0030171","voltage-gated proton channel activity","MF",1,0,0,1,1
"GO:0015439","ABC-type heme transporter activity","MF",1,0,0,1,1
